id,date,user,pc,activity
{W5S5-N9SG22CT-6523AQJH},12/17/2010 18:43:59,DTAA/FDP0500,PC-4873,Disconnect
{F3L8-X7SH33VD-0447KZAO},12/17/2010 18:47:49,DTAA/GRG0693,PC-3411,Connect
{E1W3-C0OZ30TC-4660STFZ},12/17/2010 19:01:27,DTAA/AJB0016,PC-1116,Disconnect
{R5Z4-T3PJ21EZ-0582YGJY},12/17/2010 19:16:16,DTAA/AMA0191,PC-4736,Connect
{R5B4-U9OU42FG-7708DKOE},12/17/2010 19:16:51,DTAA/BPC0533,PC-1229,Disconnect
{P8D7-D3PF57IH-6151QFMV},12/17/2010 21:03:59,DTAA/COS0121,PC-0462,Connect
{I7L9-H0BQ51IH-6041YOWB},12/17/2010 21:04:15,DTAA/COS0121,PC-0462,Disconnect
{V3C4-L5EB94FC-3332CPUY},12/18/2010 00:18:36,DTAA/CWG0305,PC-1107,Connect
{W2S1-Z6QD40UM-9906PAYV},12/18/2010 01:58:48,DTAA/CWG0305,PC-1107,Disconnect
{M8V8-U8ZB90YL-8045WZEH},12/18/2010 03:33:41,DTAA/HCG0731,PC-4643,Connect
{X5W8-X7YS76RQ-2900EDHS},12/18/2010 04:19:34,DTAA/HCG0731,PC-4643,Disconnect
{C7S4-M5OJ75UP-0362GYER},12/20/2010 07:38:54,DTAA/BJC0569,PC-2588,Connect
{L8Y5-I2PZ25YI-6424DNFN},12/20/2010 07:42:33,DTAA/GSL0697,PC-3442,Connect
{P8E5-L3EB91UP-5515OLCA},12/20/2010 08:02:02,DTAA/MQL0135,PC-4656,Connect
{P5H7-H4KD98BB-3750HFZO},12/20/2010 08:10:12,DTAA/MXM0838,PC-4983,Connect
{G1V2-K2ZB04FB-6957TSOR},12/20/2010 08:14:37,DTAA/LID0942,PC-3769,Connect
{M7V4-G0VH57OK-0380UJGA},12/20/2010 08:27:36,DTAA/DBF0903,PC-2783,Connect
{I1E7-F1MO63PU-2637VSYA},12/20/2010 08:29:05,DTAA/XKR0971,PC-1355,Connect
{E4U1-N2XN98XI-9221TWLK},12/20/2010 08:31:16,DTAA/JAM0392,PC-0209,Connect
{W4B7-R2EL76GX-9450QYZF},12/20/2010 08:39:25,DTAA/JGB0062,PC-3269,Connect
{D1M9-T2BZ56IQ-6059NHLM},12/20/2010 08:45:27,DTAA/BPC0533,PC-1229,Connect
{M9K4-R4WC63IC-8749KRRI},12/20/2010 08:46:02,DTAA/CHA0174,PC-2751,Connect
{X4N3-C7JD03RJ-5224RFJV},12/20/2010 08:51:43,DTAA/XKR0971,PC-1355,Disconnect
{S9M3-K6LR83BM-9095NZJW},12/20/2010 08:58:28,DTAA/RME0699,PC-2049,Connect
{X7F1-N5LM15ZY-1179OMHV},12/20/2010 09:05:21,DTAA/CCG0876,PC-3910,Connect
{X0R7-F3MP27EW-0031STDW},12/20/2010 09:16:43,DTAA/RES0962,PC-3736,Connect
{W7O7-V9NO03ZN-1952MASM},12/20/2010 09:18:09,DTAA/SPK0818,PC-1938,Connect
{A9L2-B4IC52IB-5972YNFE},12/20/2010 09:28:08,DTAA/AJC0266,PC-4661,Connect
{O4M4-G2JN11DE-1030FHEO},12/20/2010 09:29:11,DTAA/LTM0418,PC-4820,Connect
{B7H7-Q4FZ22XT-6581DIBW},12/20/2010 09:33:45,DTAA/CCB0496,PC-0214,Connect
{J1Z3-F0CW81LV-0126EGNK},12/20/2010 09:35:06,DTAA/EDH0146,PC-3973,Connect
{G5L8-G2RR27CI-5861FXRC},12/20/2010 09:35:13,DTAA/NNB0443,PC-4625,Connect
{W3T3-O7EK43BL-3199NSKE},12/20/2010 09:39:17,DTAA/YCB0005,PC-3392,Connect
{H4Z9-O0MG03TD-2999GRIV},12/20/2010 09:53:04,DTAA/SKH0467,PC-1582,Connect
{Z3N3-G2QE03JH-8445CGIT},12/20/2010 09:58:08,DTAA/WCN0570,PC-3651,Connect
{U6Q7-V4HT33FD-3910FBDL},12/20/2010 09:59:30,DTAA/CHA0174,PC-2751,Disconnect
{A4J4-A3SA59DB-6514XTBA},12/20/2010 10:02:06,DTAA/LTM0418,PC-4820,Disconnect
{S0E0-Z1EO69QO-8993IWCE},12/20/2010 10:03:24,DTAA/NNB0443,PC-4625,Disconnect
{T1Q1-A8AO78XR-3591KEMG},12/20/2010 10:26:34,DTAA/FFP0721,PC-0690,Connect
{S1O7-O8XP16VN-5135LLLX},12/20/2010 10:27:34,DTAA/CCG0876,PC-3910,Disconnect
{G1X3-V9JP71FU-8633YCOR},12/20/2010 10:29:24,DTAA/WOT0549,PC-0304,Connect
{Z8M0-D0JO30VO-8086LIVT},12/20/2010 10:29:32,DTAA/AMA0191,PC-4736,Connect
{Z8Z9-O4SR78QF-1979HZAT},12/20/2010 10:32:15,DTAA/JJR0278,PC-1005,Connect
{K4Q7-V7IP46KM-5889DKJS},12/20/2010 10:42:35,DTAA/MQL0135,PC-4656,Disconnect
{R0P3-S4GG39TM-4479SXOG},12/20/2010 10:45:49,DTAA/AFN0918,PC-3425,Connect
{E7Y0-B8XZ36KH-3985SRCF},12/20/2010 10:46:58,DTAA/RBC0879,PC-1261,Connect
{C6H2-U0NQ34DZ-7129EPXW},12/20/2010 10:51:22,DTAA/LID0942,PC-3769,Disconnect
{T4Z3-D5SH33DC-7565DEPA},12/20/2010 10:54:45,DTAA/EWR0504,PC-4580,Connect
{W9Y6-L4GO37AN-1172QZEQ},12/20/2010 10:59:11,DTAA/AFR0646,PC-0323,Connect
{H2O7-R6RG79OZ-6803JUML},12/20/2010 11:02:15,DTAA/RME0699,PC-2049,Disconnect
{K4D7-D1VQ66UO-7970VTEE},12/20/2010 11:03:11,DTAA/CJW0317,PC-1900,Connect
{X5X5-M1EQ33PQ-0347HFHY},12/20/2010 11:03:54,DTAA/YCB0005,PC-3392,Disconnect
{W9K0-M3PO52DF-1244YFYJ},12/20/2010 11:09:05,DTAA/EDH0146,PC-3973,Disconnect
{A7P3-S8HS67EE-1171LZTH},12/20/2010 11:10:32,DTAA/MMH0612,PC-2886,Connect
{C5V3-Y9OW99SS-6558FBGG},12/20/2010 11:12:18,DTAA/XQW0354,PC-4067,Connect
{W7S6-H1RE09RE-9932EIUN},12/20/2010 11:12:21,DTAA/KBB0983,PC-2629,Connect
{E2S5-J7FV34FD-3835YABV},12/20/2010 11:14:38,DTAA/CGM0343,PC-3039,Connect
{V2W0-V3LR34GE-1535SJOZ},12/20/2010 11:15:37,DTAA/DAV0579,PC-1701,Connect
{Y3Z6-X5SF54QR-7334WWST},12/20/2010 11:19:52,DTAA/KKW0676,PC-4445,Connect
{O1T7-Q0HW27YZ-4057UVLF},12/20/2010 11:33:42,DTAA/SJH0588,PC-2512,Connect
{B6U9-L9QV79EC-1638EMBJ},12/20/2010 11:36:03,DTAA/SPK0818,PC-1938,Disconnect
{Q7G4-W0DL56UP-2139WUUC},12/20/2010 11:36:17,DTAA/MIC0914,PC-3326,Connect
{S1A1-K1NT83WW-2667RFCS},12/20/2010 11:38:49,DTAA/BGF0236,PC-1848,Connect
{N9J8-L7WT25LZ-4009DDQE},12/20/2010 11:41:05,DTAA/CVW0133,PC-0282,Connect
{R1R3-U5BI41UV-8358ZFAO},12/20/2010 11:49:06,DTAA/IKH0904,PC-3664,Connect
{O3E5-K6FG92LQ-0018CVWO},12/20/2010 11:51:13,DTAA/SCW0707,PC-1217,Connect
{S9R5-X6TV49HH-2769EIFK},12/20/2010 11:53:08,DTAA/AJC0266,PC-4661,Disconnect
{O9W6-Y3XH57MO-9128JNUR},12/20/2010 11:55:35,DTAA/HBL0517,PC-1343,Connect
{Y9K7-Q3SR06IO-7409JWSS},12/20/2010 11:58:06,DTAA/IRC0991,PC-1118,Connect
{T9P1-Q2LC87OL-8321KQVD},12/20/2010 12:01:30,DTAA/DBF0903,PC-2783,Disconnect
{U5D4-Y8JB48EB-1139WSTT},12/20/2010 12:02:35,DTAA/TNB0740,PC-2015,Connect
{T1W7-W5BR83AT-1014XIRP},12/20/2010 12:06:23,DTAA/EBP0037,PC-2088,Connect
{I7K7-Q7XK85CS-7605IHKL},12/20/2010 12:09:39,DTAA/JAM0392,PC-0209,Disconnect
{Y6L3-U6BF32FZ-0179TSIH},12/20/2010 12:10:52,DTAA/SOM0478,PC-3348,Connect
{N5N7-W7JP68FY-6910EFUB},12/20/2010 12:12:31,DTAA/DCC0600,PC-4072,Connect
{K9V4-T9FS24YM-2398VJKN},12/20/2010 12:14:37,DTAA/BPC0533,PC-1229,Disconnect
{O4J0-W4GC64NA-9133KCRP},12/20/2010 12:22:06,DTAA/QKR0651,PC-4881,Connect
{C8M6-I2PX79FU-9050VYMN},12/20/2010 12:22:34,DTAA/VNM0127,PC-3456,Connect
{H1J7-T1AO33PQ-2512WGGG},12/20/2010 12:32:03,DTAA/BGF0236,PC-1848,Disconnect
{T0C8-C4DK27RN-7938CBAD},12/20/2010 12:32:57,DTAA/MZW0111,PC-0698,Connect
{I4O3-C7QJ84OU-6265MNVK},12/20/2010 12:33:47,DTAA/SDC0032,PC-3081,Connect
{Z1O4-I1VM72WG-9517NYQH},12/20/2010 12:33:55,DTAA/AFH0331,PC-0850,Connect
{F6I8-A3NA57SQ-2914MGTO},12/20/2010 12:34:55,DTAA/RES0962,PC-3736,Disconnect
{N9L9-E8ZD59XN-9521OPMF},12/20/2010 12:36:50,DTAA/JGB0062,PC-3269,Disconnect
{Q9N2-J6ZS28LB-0921DJTL},12/20/2010 12:38:53,DTAA/MVW0630,PC-2005,Connect
{I6Y2-L4MT50IN-9040YTLC},12/20/2010 12:39:16,DTAA/AMA0191,PC-4736,Disconnect
{W3M2-I8ZA26PP-8469ZFNV},12/20/2010 12:42:10,DTAA/NSP0910,PC-4479,Connect
{W4U1-O4ZO71DO-2941IEEC},12/20/2010 12:42:46,DTAA/MJM0469,PC-1592,Connect
{F6V0-Y0US76YR-4002ONUG},12/20/2010 12:46:39,DTAA/FUA0154,PC-1985,Connect
{Z4I7-C8VQ22GX-4011GIGR},12/20/2010 12:49:35,DTAA/EMZ0196,PC-1479,Connect
{H8Q6-J4AR89MU-1956RQHP},12/20/2010 13:07:19,DTAA/SKH0467,PC-1582,Disconnect
{M8I1-J2YL05QG-0749FYDI},12/20/2010 13:07:38,DTAA/WDW0485,PC-3096,Connect
{W2P1-Y9GQ66EE-3944CTLD},12/20/2010 13:08:46,DTAA/AGW0182,PC-4531,Connect
{O9J8-Q2FV45TW-1527ZYPN},12/20/2010 13:11:24,DTAA/FFP0721,PC-0690,Disconnect
{W6L1-I1AU35WW-9464IMBG},12/20/2010 13:14:31,DTAA/LPG0099,PC-2359,Connect
{E1L2-S9QD92CD-9676JBQG},12/20/2010 13:27:12,DTAA/JCS0873,PC-1560,Connect
{C9U5-R4XY63OS-6805HATJ},12/20/2010 13:28:50,DTAA/KBB0983,PC-2629,Disconnect
{Q0J4-M7WJ08AV-2559ASJZ},12/20/2010 13:34:31,DTAA/JCS0873,PC-1560,Disconnect
{Q4S2-R3QU02KW-0869OEVJ},12/20/2010 13:34:49,DTAA/PIP0746,PC-0416,Connect
{J9H5-O8TH79OS-4116HMXB},12/20/2010 13:37:04,DTAA/CVW0133,PC-0282,Disconnect
{Z1F0-P0GB74KY-6726IIOF},12/20/2010 13:40:00,DTAA/BCJ0800,PC-2703,Connect
{L3Q7-D7QW32VX-2543MBIR},12/20/2010 13:41:47,DTAA/GNH0394,PC-2161,Connect
{I7U7-Y1PP02DE-7072IPLS},12/20/2010 13:43:51,DTAA/BJC0569,PC-2588,Disconnect
{P8Z6-D4GD53AD-2546UUGD},12/20/2010 13:46:23,DTAA/SDC0032,PC-3081,Disconnect
{P2D3-J5QZ05YA-5174GZOA},12/20/2010 13:50:44,DTAA/SOM0478,PC-3348,Disconnect
{Z7Y3-Q6TK92BA-9659PPVN},12/20/2010 13:55:08,DTAA/CCB0496,PC-0214,Disconnect
{Z3H9-K8YN56CN-2034PRFB},12/20/2010 14:03:16,DTAA/SJH0588,PC-2512,Disconnect
{H8F0-J8UE41IM-7649VXBD},12/20/2010 14:06:07,DTAA/MJM0228,PC-2127,Connect
{U5X5-I3VP91HJ-6838YCGN},12/20/2010 14:07:02,DTAA/MXM0838,PC-4983,Disconnect
{O0E4-K6EB86DJ-8857SYLN},12/20/2010 14:07:14,DTAA/PUH0847,PC-2550,Connect
{E9P2-N4GO68VQ-8939SCNE},12/20/2010 14:07:35,DTAA/EBP0037,PC-2088,Disconnect
{G2I6-K8RZ05HO-7358WCYU},12/20/2010 14:10:11,DTAA/FUA0154,PC-1985,Disconnect
{B8F6-G3ZE73CB-0512QRZL},12/20/2010 14:14:03,DTAA/EWR0504,PC-4580,Disconnect
{N4S5-N7OU09SG-7178CSBS},12/20/2010 14:15:01,DTAA/TNB0740,PC-2015,Disconnect
{Z7I3-V9CB57JE-3493OLXI},12/20/2010 14:18:10,DTAA/AJB0016,PC-1116,Connect
{F2N4-T4IF41DY-9646EJDN},12/20/2010 14:20:33,DTAA/PUH0847,PC-2550,Disconnect
{K9L2-S4JA45QS-2406OCEA},12/20/2010 14:21:39,DTAA/JMS0793,PC-3179,Connect
{V5O6-H2ZR75VO-3682PDXG},12/20/2010 14:27:25,DTAA/OYR0801,PC-0088,Connect
{F2T8-K9YO25PS-3080XXPH},12/20/2010 14:29:23,DTAA/MCM0346,PC-2974,Connect
{F5V4-W6AL35NN-6919DBVK},12/20/2010 14:29:42,DTAA/WMJ0364,PC-4532,Connect
{T3C8-X0NG04GV-5613GWHS},12/20/2010 14:38:25,DTAA/RBC0879,PC-1261,Disconnect
{R2V3-P1MA26OC-5819BYFT},12/20/2010 14:41:21,DTAA/RHP0688,PC-2436,Connect
{R0W9-S4GI17DY-6094AIPS},12/20/2010 14:45:33,DTAA/SHR0025,PC-0288,Connect
{J3O6-I1DD34WW-3805UTUI},12/20/2010 14:49:24,DTAA/MVW0630,PC-2005,Disconnect
{Q0F4-E0OV82BK-2575KTVE},12/20/2010 14:51:59,DTAA/JLM0053,PC-1334,Connect
{E1S4-P4AN23ZU-6431ULPA},12/20/2010 14:59:32,DTAA/DIS0382,PC-2501,Connect
{E4O6-N1XK76JR-8973HIER},12/20/2010 15:02:43,DTAA/JZO0727,PC-2134,Connect
{S9L6-K0CA94PN-1579CRTL},12/20/2010 15:08:48,DTAA/HIB0604,PC-4209,Connect
{Y9G4-N9ET69CD-6024AMMC},12/20/2010 15:11:32,DTAA/CJW0317,PC-1900,Disconnect
{C5N7-B8RL81LT-5937QAIZ},12/20/2010 15:12:10,DTAA/SHR0025,PC-0288,Disconnect
{T3O6-U4FT69FO-0892WOSX},12/20/2010 15:13:30,DTAA/WMJ0364,PC-4532,Disconnect
{N1X8-Y8XL36SU-5670PCEW},12/20/2010 15:14:01,DTAA/GNH0394,PC-2161,Disconnect
{E3T7-D5XN25PP-2013HAZL},12/20/2010 15:14:09,DTAA/MZW0111,PC-0698,Disconnect
{Z7N6-P3OM77MU-7173YWFH},12/20/2010 15:14:39,DTAA/GSL0697,PC-3442,Disconnect
{U5U2-L6QJ06FE-8460IZJO},12/20/2010 15:15:41,DTAA/ABB0272,PC-0726,Connect
{P8L5-L5OB79PC-3195KMNX},12/20/2010 15:25:01,DTAA/NSP0910,PC-4479,Disconnect
{I8V1-K2QF97KE-5644TCJT},12/20/2010 15:26:44,DTAA/DIS0382,PC-2501,Disconnect
{H4R5-T2YS90AM-4655ROCM},12/20/2010 15:29:06,DTAA/JLM0053,PC-1334,Disconnect
{V1S8-W2TV88IB-3639YKXX},12/20/2010 15:31:57,DTAA/KSB0673,PC-0847,Connect
{I4T3-Q4GJ87QE-6241HUMN},12/20/2010 15:34:04,DTAA/SLC0778,PC-3199,Connect
{J2I2-E3BS85QD-8787HJYB},12/20/2010 15:37:26,DTAA/AFN0918,PC-3425,Disconnect
{G6U1-C5TH39ID-5094MILB},12/20/2010 15:40:13,DTAA/AIB0797,PC-4147,Connect
{E8Y8-Y3CC46TU-5493HROZ},12/20/2010 15:46:30,DTAA/AGW0182,PC-4531,Disconnect
{T9J9-E4MM57TR-1060IBVL},12/20/2010 15:49:30,DTAA/CPP0761,PC-2665,Connect
{G3I4-H0BL63GX-0232PZHL},12/20/2010 15:52:40,DTAA/JSB0493,PC-2493,Connect
{F7A3-C5JX45ZT-8010DAZU},12/20/2010 15:53:27,DTAA/ARK0026,PC-2707,Connect
{E8U2-Y9WO87MB-3208CRSZ},12/20/2010 15:54:13,DTAA/HIB0604,PC-4209,Disconnect
{B1U6-R1WW97GM-0288BRAY},12/20/2010 15:55:33,DTAA/RHP0688,PC-2436,Disconnect
{J0U5-L1SR34ON-1388FQQZ},12/20/2010 15:57:26,DTAA/JZO0727,PC-2134,Disconnect
{T7V6-O9ZI65FQ-8396VCAN},12/20/2010 16:03:26,DTAA/GHC0041,PC-1139,Connect
{Q0B8-Z7SX75YV-6560ZEPD},12/20/2010 16:04:58,DTAA/JNF0543,PC-1389,Connect
{U7S0-B5JH24SS-5848NUKP},12/20/2010 16:06:09,DTAA/JNF0543,PC-1389,Disconnect
{N0D0-U4ST68QH-1385TEDD},12/20/2010 16:08:27,DTAA/MIC0914,PC-3326,Disconnect
{N0W4-M3JZ58XT-1528RWLI},12/20/2010 16:13:17,DTAA/CGM0343,PC-3039,Disconnect
{D4K4-X2SZ29TJ-7851ZLOL},12/20/2010 16:14:01,DTAA/XQW0354,PC-4067,Disconnect
{K5C6-Y0KX81BT-3759DKPT},12/20/2010 16:18:22,DTAA/SLC0778,PC-3199,Disconnect
{U4N0-Q8DV74JC-6447ZNKI},12/20/2010 16:23:18,DTAA/ACH0803,PC-4334,Connect
{R9P0-U4FX80NU-7461YXKX},12/20/2010 16:32:50,DTAA/CPP0761,PC-2665,Disconnect
{W5U3-Z9ZM55BA-8066YFIR},12/20/2010 16:33:08,DTAA/FDP0500,PC-4873,Connect
{F2U5-H8TJ82RA-4124KAOF},12/20/2010 16:38:17,DTAA/JMS0793,PC-3179,Disconnect
{T5Y8-L1OA03VF-4037FXAP},12/20/2010 16:38:44,DTAA/JJR0278,PC-1005,Disconnect
{N7R5-J1FT89PP-5700YGXZ},12/20/2010 16:46:02,DTAA/PIP0746,PC-0416,Disconnect
{O5T5-U5AF62RV-7751NLXZ},12/20/2010 16:47:19,DTAA/HCG0731,PC-4643,Connect
{P7H4-U2MP38MS-2881XFNU},12/20/2010 16:49:17,DTAA/GHC0041,PC-1139,Disconnect
{R0T9-W9FA94KN-9943JSQG},12/20/2010 16:49:26,DTAA/MMH0612,PC-2886,Disconnect
{P7J0-U6TS52CC-6844ZEXQ},12/20/2010 16:50:16,DTAA/MMF0289,PC-1734,Connect
{A6A0-S8TN96LX-1138FWIX},12/20/2010 16:54:03,DTAA/ESB0080,PC-2529,Connect
{L6N6-V9XD99AU-7112CYWO},12/20/2010 16:54:06,DTAA/HBL0517,PC-1343,Disconnect
{U3N3-P7TY86CT-8333FHNY},12/20/2010 16:55:33,DTAA/ESB0080,PC-2529,Disconnect
{R2R9-I8BF37BI-5938WDIQ},12/20/2010 16:59:21,DTAA/WCN0570,PC-3651,Disconnect
{I9V1-A0OP13AK-4424FNAC},12/20/2010 17:01:59,DTAA/OYR0801,PC-0088,Disconnect
{X9W8-F9DU48SH-0978DEGP},12/20/2010 17:03:59,DTAA/AJB0016,PC-1116,Disconnect
{Q4Z4-K4GQ28DJ-9182VMCY},12/20/2010 17:06:15,DTAA/KSB0673,PC-0847,Disconnect
{W0Y7-J4YX36TG-2218KIHS},12/20/2010 17:06:16,DTAA/IKH0904,PC-3664,Disconnect
{Y5L4-X5RO20XZ-1708KMSB},12/20/2010 17:12:34,DTAA/ABB0272,PC-0726,Disconnect
{X4H4-D3PG58MU-2898HRFY},12/20/2010 17:26:23,DTAA/ARK0026,PC-2707,Disconnect
{S6B3-W9VH39ZV-7420OXHX},12/20/2010 17:32:22,DTAA/ACH0803,PC-4334,Disconnect
{Z6P5-Z0OI02MU-9773HUGQ},12/20/2010 17:37:28,DTAA/DCC0600,PC-4072,Disconnect
{F8R9-J5HX80TU-6690XCLB},12/20/2010 17:40:35,DTAA/JSB0493,PC-2493,Disconnect
{J3B0-G4JN72YN-1572KNGC},12/20/2010 17:40:38,DTAA/MMF0289,PC-1734,Disconnect
{T9F1-P3AU45ML-8930BFIF},12/20/2010 17:42:03,DTAA/VNM0127,PC-3456,Disconnect
{A3Y5-M2OQ45ON-0931LGCU},12/20/2010 17:47:05,DTAA/PXB0069,PC-1972,Connect
{J6G7-Z3RW10BR-8361OFFP},12/20/2010 17:49:40,DTAA/MJM0228,PC-2127,Disconnect
{X3U9-E8YQ56UB-5195JOIB},12/20/2010 17:52:42,DTAA/KKW0676,PC-4445,Disconnect
{D0T4-F5ML03EC-2412HXYJ},12/20/2010 18:00:14,DTAA/PXB0069,PC-1972,Disconnect
{V7L4-J2ME89TD-4207PSQX},12/20/2010 18:07:15,DTAA/HCG0731,PC-4643,Disconnect
{H7T9-O4II48VH-8974GEZZ},12/20/2010 18:15:13,DTAA/BCJ0800,PC-2703,Disconnect
{O8V7-J0PW29YJ-3827BOLL},12/20/2010 18:28:15,DTAA/AFH0331,PC-0850,Disconnect
{P9O1-N5RM10JM-2167PDFG},12/20/2010 18:29:18,DTAA/LCK0666,PC-3245,Connect
{Q2S7-S8XG74LR-0382UBBR},12/20/2010 18:31:50,DTAA/QKR0651,PC-4881,Disconnect
{D7S3-D1RM92SX-5880LDIE},12/20/2010 18:44:23,DTAA/LCK0666,PC-3245,Disconnect
{Y5G7-W4RG93DE-8277VVBZ},12/20/2010 18:54:46,DTAA/AIB0797,PC-4147,Disconnect
{W5I6-Y4LW96UF-1875XHTA},12/20/2010 20:03:02,DTAA/CAC0854,PC-0303,Connect
{D3U1-G3GV98SS-7918HXSI},12/20/2010 20:04:26,DTAA/CAC0854,PC-0303,Disconnect
{X0S3-Z4XR49ST-2179QWUN},12/21/2010 01:48:46,DTAA/NDM0893,PC-0322,Connect
{J7T6-L4BR80LY-4356QTQJ},12/21/2010 02:43:34,DTAA/NDM0893,PC-0322,Disconnect
{X6Z9-E2ZL27OA-4120ZCWP},12/21/2010 03:43:02,DTAA/ASO0023,PC-3990,Connect
{B6K2-F1VO50OF-5129TMCJ},12/21/2010 03:43:26,DTAA/ASO0023,PC-3990,Disconnect
{L2S7-U8NP82KB-3883OUDH},12/21/2010 05:47:47,DTAA/SJH0588,PC-2512,Connect
{K5D7-Y1YV50JH-6281UVCV},12/21/2010 06:10:57,DTAA/SJH0588,PC-2512,Disconnect
{I8Z1-B7XB09ML-5262OVOH},12/21/2010 07:42:01,DTAA/CJW0317,PC-1900,Connect
{B6J1-L0IC55FS-0365KCCN},12/21/2010 07:58:41,DTAA/LCG0546,PC-0030,Connect
{Z8V9-H8HM13MM-7338HRFH},12/21/2010 08:08:30,DTAA/FFP0721,PC-0690,Connect
{P8O1-R9MO42JE-8077SPEL},12/21/2010 08:12:40,DTAA/VCG0663,PC-2219,Connect
{I2O7-D6DR71XG-2029QURY},12/21/2010 08:13:08,DTAA/GRS0372,PC-2242,Connect
{K0G0-D4MK45YH-3556QWBR},12/21/2010 08:14:10,DTAA/ESB0080,PC-2529,Connect
{T1B3-V0RT02GB-6988PXFK},12/21/2010 08:19:08,DTAA/PSP0555,PC-0017,Connect
{P2W9-U2TP82JQ-1978MLOZ},12/21/2010 08:33:10,DTAA/AMA0191,PC-4736,Connect
{N8V7-G9AM12OV-4088WQRR},12/21/2010 08:35:34,DTAA/FFP0721,PC-0690,Disconnect
{E6I0-M7MU38LA-9569TMKL},12/21/2010 08:38:35,DTAA/RVS0852,PC-2420,Connect
{N1Y1-G3SV85DV-5259DSTD},12/21/2010 08:42:16,DTAA/CSC0297,PC-2848,Connect
{Q3I3-S7LA26ZX-6074WYSF},12/21/2010 08:42:32,DTAA/PXB0069,PC-1972,Connect
{Q3G1-W3QL33BV-0130LPHC},12/21/2010 08:47:49,DTAA/DFW0798,PC-3141,Connect
{T1G0-F7XU20DR-4257CRTB},12/21/2010 08:57:55,DTAA/MJM0469,PC-1592,Connect
{S2W7-A9OO77PV-5056LSBC},12/21/2010 09:07:12,DTAA/CSC0297,PC-2848,Disconnect
{O1R9-J4EU10RY-7504VWOZ},12/21/2010 09:09:36,DTAA/ABB0272,PC-0726,Connect
{U7R1-Y4LI76VL-7942ZIQD},12/21/2010 09:10:16,DTAA/STF0145,PC-0191,Connect
{V2T7-D1SV38YB-5375IJJG},12/21/2010 09:10:35,DTAA/HDR0823,PC-3236,Connect
{N2W4-O5TB96OD-2712QCDR},12/21/2010 09:12:26,DTAA/CJW0317,PC-1900,Disconnect
{D3T0-N9TR86GN-4105JEJA},12/21/2010 09:12:40,DTAA/ELA0741,PC-1751,Connect
{N3A5-H5LJ81DM-1414ZNEG},12/21/2010 09:13:27,DTAA/JZO0727,PC-2134,Connect
{B4B7-G4TI71BH-7347GUCW},12/21/2010 09:19:08,DTAA/JZO0727,PC-2134,Disconnect
{N4E3-D4QC88MB-4269WWYH},12/21/2010 09:25:40,DTAA/ATJ0284,PC-4337,Connect
{Z7Y2-R0EC63NC-0161CWKZ},12/21/2010 09:28:27,DTAA/EMZ0196,PC-1479,Connect
{H4K5-T8JS57MO-8915VZDK},12/21/2010 09:31:24,DTAA/NSP0910,PC-4479,Connect
{J7C5-W2YH34GN-7996AMFF},12/21/2010 09:43:00,DTAA/AMA0191,PC-4736,Disconnect
{V4N7-W2JL57SW-6966BUOG},12/21/2010 09:58:42,DTAA/JMS0793,PC-3179,Connect
{G9D4-H1SJ65TY-8473IPOV},12/21/2010 09:59:09,DTAA/HSD0519,PC-2047,Connect
{J9A9-Y7RK92CC-4620KRTT},12/21/2010 09:59:24,DTAA/XQW0354,PC-4067,Connect
{T6R1-R0CY61BF-7854AIIY},12/21/2010 10:05:28,DTAA/BYB0347,PC-0714,Connect
{V8M0-A3JP88YJ-4246PJXR},12/21/2010 10:07:53,DTAA/SKW0871,PC-1529,Connect
{B2V4-Z1SV50OJ-3602HKQB},12/21/2010 10:09:36,DTAA/HDR0261,PC-2506,Connect
{E6J4-R2PS34BE-2746UXGB},12/21/2010 10:16:38,DTAA/GRG0693,PC-3411,Connect
{K8C0-N9WT51ND-1849EIFR},12/21/2010 10:17:40,DTAA/MMH0612,PC-2886,Connect
{Q9Q6-A4MQ61HE-2660YLDF},12/21/2010 10:20:56,DTAA/CCG0876,PC-3910,Connect
{X3X4-X5XU21ZD-1088VAZG},12/21/2010 10:21:15,DTAA/MXM0838,PC-4983,Connect
{P9N3-E5XZ26PC-7437VDYH},12/21/2010 10:28:52,DTAA/PIP0746,PC-0416,Connect
{J2A0-V0EI16CG-3591MRFA},12/21/2010 10:30:25,DTAA/HTC0607,PC-1033,Connect
{J7D8-L8RT47LN-5283POIB},12/21/2010 10:31:28,DTAA/EMZ0196,PC-1479,Disconnect
{Q3M0-C3PO10GJ-2635UIGF},12/21/2010 10:35:57,DTAA/VKB0605,PC-2644,Connect
{J6N3-Y0YU32LJ-6980VOLI},12/21/2010 10:38:51,DTAA/ELA0741,PC-1751,Disconnect
{U8K4-D4AD49RV-3259SBFD},12/21/2010 10:41:21,DTAA/MIK0034,PC-0845,Connect
{L0H7-N6LG97GF-2536ZVFX},12/21/2010 10:44:24,DTAA/JSB0493,PC-2493,Connect
{L2O9-A7YT32FT-5587GNRP},12/21/2010 10:49:56,DTAA/HDR0261,PC-2506,Disconnect
{F4P1-B5UF09PZ-4040NHLD},12/21/2010 10:50:46,DTAA/CHM0645,PC-1775,Connect
{O7D7-G0EZ53JS-3509ZWDT},12/21/2010 10:55:47,DTAA/BJC0569,PC-2588,Connect
{D2H9-M6WX36ZY-3113USSP},12/21/2010 10:55:55,DTAA/ACH0803,PC-4334,Connect
